code,quadrant,name,side,cost,PCR,order_churn,fill,cover_days,orders_per_year,n_orders,unit_days,measured_days
21115,erratic,GR,SAP,61.686554616293115,0.07551115241635688,0.8916323731138546,1.0,3.3910754760910446,27.417840375586856,48,3700.438840701472,639
21115,erratic,Per period 3d,F&O,129.52616438356165,0.10978159851301116,0.54,1.0,0.6258999675106459,72.54303599374022,127,683.0,639
21115,erratic,Per period 5d,F&O,95.89251311930786,0.09398234200743494,0.6425734710087371,1.0,1.9555036628247187,50.2660406885759,88,2133.901695220276,639
21115,erratic,Per period 7d,F&O,86.34649812172741,0.08224907063197026,0.6685552407932012,1.0,2.5635199674170828,43.41158059467919,76,2797.38652920778,639
21115,erratic,Per period 10d,F&O,76.20740998407797,0.06865706319702602,0.7786561264822134,0.9997573080549322,5.254494642705995,31.41627543035994,55,5733.855291991453,639
21115,erratic,Per period 14d,F&O,75.7988494355833,0.06505576208178439,0.8615384615384616,1.0,7.135402210311352,26.84663536776213,47,7786.3555881391885,639
21115,erratic,Per period 21d,F&O,70.81568154624912,0.05483271375464684,0.9059500959692899,1.0,9.617241845697986,18.278560250391237,32,10494.610195837726,639
21115,erratic,Per period 28d,F&O,72.35898402606334,0.038452602230483274,0.9168975069252078,1.0,12.477290342183716,12.566510172143975,22,13615.577162602309,639
21115,erratic,Per period 42d,F&O,91.64776317687819,0.03276022304832714,0.986013986013986,1.0,18.990780170264827,8.568075117370892,15,20723.28411819299,639
21115,erratic,Per period 56d,F&O,106.09232251386412,0.025557620817843865,0.9649122807017544,1.0,23.065197980017476,7.42566510172144,13,25169.405716711408,639
21115,erratic,Per period 84d,F&O,174.16787463433346,0.01858736059479554,0.9937888198757764,1.0,41.17090242096845,4.569640062597809,8,44926.869808542004,639
21115,erratic,Per period 112d,F&O,197.33593156268114,0.01533457249070632,0.9924812030075187,1.0,47.40671435635374,3.427230046948357,6,51731.566681761935,639
21115,erratic,Per requirement,F&O,231.0,0.1600836431226766,0.4292834890965732,1.0,0.0,131.94835680751174,231,0.0,639
21115,erratic,Min/Max,F&O,100.89079874691829,0.03392193308550186,0.9898305084745763,0.952390970666992,21.033131700929296,9.139280125195619,16,22951.95669824087,639
22365,erratic,EX,SAP,239.0,0.179135687732342,0.4502189781021898,1.0,0.0,136.51799687010956,239,0.0,639
22365,erratic,FX,SAP,128.09559445381632,0.029623605947955392,0.7522123893805309,1.0,12.717127367717115,8.568075117370892,15,25962.196211096198,639
22365,erratic,HB,SAP,211.94885865757135,0.022885687732342008,0.9949494949494949,0.903377770296081,22.146076799637296,8.568075117370892,15,45211.53044654939,639
22365,erratic,TB,SAP,239.0,0.17611524163568773,0.44262773722627735,1.0,0.0,136.51799687010956,239,0.0,639
22365,erratic,WB,SAP,101.62504109589041,0.09433085501858736,0.6823529411764706,1.0,1.9818622781917161,47.98122065727699,84,4046.0,639
22365,erratic,MB,SAP,127.34297819785628,0.040427509293680296,0.9329758713136729,0.9995058700771892,10.271136497391193,20.56338028169014,36,20968.671095734302,639
22365,erratic,SP,SAP,68.80726754569936,0.08201672862453531,0.9737931034482759,1.0,3.014365302251827,23.990610328638496,42,6153.869593824065,639
22365,erratic,WI,SAP,114.47219160297239,0.07272304832713755,0.9528158295281582,1.0,8.823870286533753,20.56338028169014,36,18014.05656294649,639
22365,erratic,DY,SAP,80.60188489852355,0.04158921933085502,0.9623655913978495,0.9997806331651845,6.252199792171571,14.280125195618153,25,12763.954709409492,639
22365,erratic,GR,SAP,70.41584558523036,0.09316914498141264,0.9207807118254879,0.9999640972349899,1.6210016429559568,31.987480438184665,56,3309.297885917659,639
22365,erratic,Per period 3d,F&O,140.36487671232877,0.13266728624535315,0.6010526315789474,1.0,0.4908121608373948,77.68388106416275,136,1002.0,639
22365,erratic,Per period 5d,F&O,114.4903641167417,0.10455390334572491,0.6844106463878327,1.0,1.9667184142277405,55.406885758998435,97,4015.0835865476233,639
22365,erratic,Per period 7d,F&O,106.43950306906686,0.09433085501858736,0.7546468401486989,0.999872855906183,3.647686669556673,42.26917057902973,74,7446.804163653711,639
22365,erratic,Per period 10d,F&O,90.63958240030288,0.08364312267657993,0.8450704225352113,1.0,3.445293105890449,34.27230046948357,60,7033.614827742485,639
22365,erratic,Per period 14d,F&O,88.64393238666166,0.0695864312267658,0.882179675994109,1.0,5.132469611463785,24.561815336463223,43,10478.009635931763,639
22365,erratic,Per period 21d,F&O,119.850027415782,0.051812267657992565,0.9214876033057852,1.0,10.328152064772077,15.993740219092333,28,21085.069186641776,639
22365,erratic,Per period 28d,F&O,135.84835150804957,0.04437732342007435,0.9526184538653366,0.9998088502027268,12.801771755342145,12.566510172143975,22,26134.99893109314,639
22365,erratic,Per period 42d,F&O,179.11628943744356,0.03020446096654275,0.9811320754716981,1.0,18.454191482634446,8.568075117370892,15,37674.4941161427,639
22365,erratic,Per period 56d,F&O,164.57101240220595,0.025673791821561338,0.9822222222222222,1.0,17.26841911163601,6.283255086071987,11,35253.722972833435,639
22365,erratic,Per period 84d,F&O,290.7947688736036,0.01858736059479554,1.0,1.0,31.799090955380578,4.569640062597809,8,64918.295999286354,639
22365,erratic,Per period 112d,F&O,473.77613585471136,0.015102230483271376,0.9701492537313433,1.0,52.48702746152712,3.998435054773083,7,107153.01231884882,639
22365,erratic,Per requirement,F&O,239.0,0.18378252788104088,0.4618978102189781,1.0,0.0,136.51799687010956,239,0.0,639
22365,erratic,Min/Max,F&O,211.94885865757135,0.023350371747211895,0.9852941176470589,0.903377770296081,22.146076799637296,8.568075117370892,15,45211.53044654939,639
21918,erratic,EX,SAP,357.0,0.43320167286245354,0.7630448127685697,1.0,0.0,203.92018779342723,357,0.0,639
21918,erratic,FX,SAP,67.03194735573805,0.03508364312267658,0.7023255813953488,1.0,15.334859783261933,12.566510172143975,22,195674.53315290943,639
21918,erratic,HB,SAP,67.16135571579514,0.04275092936802974,0.997289972899729,0.919452999705558,16.74105920184506,10.28169014084507,18,213617.7956698241,639
21918,erratic,TB,SAP,357.0,0.4329693308550186,0.7631040131040131,1.0,0.0,203.92018779342723,357,0.0,639
21918,erratic,WB,SAP,93.71309589041095,0.13801115241635686,0.9737704918032787,1.0,2.2860300350286007,49.694835680751176,87,29170.0,639
