band,7,14,28,56
"(0.166, 0.25]",2.0558489719139894,9.540543675998183,0.36162156158828596,-2.865547129987773
"(0.25, 0.3]",3.003564366300749,8.78973917016907,0.9443854351342018,-3.4692991871883967
"(0.3, 0.4]",6.373547163491404,8.831233985858493,0.18774664286354187,0.7143937930885172
"(0.4, 1.01]",9.118031500966197,12.06212298679361,2.4834385506601433,-0.13446847973267856
